ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,drift_type
2026-09-06T10:02:54Z,laptop_charger_01,0.3094,223.62,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:02:55Z,laptop_charger_01,0.3787,223.43,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:02:57Z,laptop_charger_01,0.3595,223.81,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:02:59Z,laptop_charger_01,0.3101,223.83,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:01Z,laptop_charger_01,0.2323,223.79,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:03Z,laptop_charger_01,0.3913,223.37,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:05Z,laptop_charger_01,0.3629,223.63,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:07Z,laptop_charger_01,0.3869,223.53,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:09Z,laptop_charger_01,0.3949,223.52,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:11Z,laptop_charger_01,0.3293,223.47,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:13Z,laptop_charger_01,0.3688,223.69,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:15Z,laptop_charger_01,0.3832,223.51,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:17Z,laptop_charger_01,0.4345,223.69,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:19Z,laptop_charger_01,0.4503,223.47,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:21Z,laptop_charger_01,0.348,223.47,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:23Z,laptop_charger_01,0.305,223.62,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:24Z,laptop_charger_01,0.3393,223.56,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:26Z,laptop_charger_01,0.3803,223.5,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:28Z,laptop_charger_01,0.3164,223.24,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:30Z,laptop_charger_01,0.4254,223.75,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:32Z,laptop_charger_01,0.433,229.66,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:34Z,laptop_charger_01,0.3353,229.85,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:36Z,laptop_charger_01,0.3538,229.18,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:38Z,laptop_charger_01,0.3916,229.37,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:40Z,laptop_charger_01,0.3457,229.6,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:42Z,laptop_charger_01,0.3964,229.41,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:44Z,laptop_charger_01,0.3582,229.18,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:46Z,laptop_charger_01,0.4291,229.27,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:48Z,laptop_charger_01,0.3406,229.39,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:50Z,laptop_charger_01,0.3751,229.48,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:52Z,laptop_charger_01,0.3192,229.29,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:54Z,laptop_charger_01,0.3273,229.38,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:55Z,laptop_charger_01,0.3223,229.53,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:57Z,laptop_charger_01,0.4017,229.41,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:03:59Z,laptop_charger_01,0.3381,229.63,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:01Z,laptop_charger_01,0.3409,229.53,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:03Z,laptop_charger_01,0.3558,229.9,0.93,0.08,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:05Z,laptop_charger_01,0.46,229.72,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:07Z,laptop_charger_01,0.434,230.08,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:09Z,laptop_charger_01,0.3911,230.05,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:11Z,laptop_charger_01,0.4297,229.64,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:13Z,laptop_charger_01,0.404,230.3,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:15Z,laptop_charger_01,0.3713,230.21,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:17Z,laptop_charger_01,0.3207,230.06,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:19Z,laptop_charger_01,0.3957,229.96,0.93,0.079,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:21Z,laptop_charger_01,0.4155,229.85,0.93,0.078,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:23Z,laptop_charger_01,0.2985,229.88,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:24Z,laptop_charger_01,0.3617,230.15,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:26Z,laptop_charger_01,0.3708,229.97,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:28Z,laptop_charger_01,0.4071,229.77,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:30Z,laptop_charger_01,0.3727,230.13,0.93,0.075,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:32Z,laptop_charger_01,0.3405,229.91,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:34Z,laptop_charger_01,0.4547,230.34,0.93,0.076,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:36Z,laptop_charger_01,0.2953,229.89,0.93,0.075,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:38Z,laptop_charger_01,0.4221,230.23,0.93,0.076,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:40Z,laptop_charger_01,0.3179,229.93,0.93,0.077,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:42Z,laptop_charger_01,0.2679,229.72,0.93,0.075,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:44Z,laptop_charger_01,0.5182,230.29,0.93,0.075,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:46Z,laptop_charger_01,0.4547,229.84,0.93,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:48Z,laptop_charger_01,0.3443,230.46,0.93,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:50Z,laptop_charger_01,0.3065,230.08,0.93,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:52Z,laptop_charger_01,0.3062,230.15,0.92,0.074,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:53Z,laptop_charger_01,0.3737,230.34,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:55Z,laptop_charger_01,0.3534,230.3,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:57Z,laptop_charger_01,0.4132,230.35,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:04:59Z,laptop_charger_01,0.3843,230.66,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:01Z,laptop_charger_01,0.3015,230.36,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:03Z,laptop_charger_01,0.2862,230.47,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:05Z,laptop_charger_01,0.2661,230.38,0.92,0.073,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:07Z,laptop_charger_01,0.3272,230.46,0.92,0.072,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:09Z,laptop_charger_01,0.2692,230.57,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:11Z,laptop_charger_01,0.4246,230.41,0.92,0.071,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:13Z,laptop_charger_01,0.3715,230.52,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:15Z,laptop_charger_01,0.3697,230.7,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:17Z,laptop_charger_01,0.2621,230.11,0.92,0.07,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:19Z,laptop_charger_01,0.3171,230.15,0.92,0.071,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:21Z,laptop_charger_01,0.2944,230.23,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:22Z,laptop_charger_01,0.3081,230.13,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:24Z,laptop_charger_01,0.3424,230.61,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:26Z,laptop_charger_01,0.325,230.15,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:28Z,laptop_charger_01,0.3418,230.67,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:30Z,laptop_charger_01,0.2203,230.34,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:32Z,laptop_charger_01,0.3184,230.32,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:34Z,laptop_charger_01,0.4079,230.53,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:36Z,laptop_charger_01,0.3315,230.28,0.92,0.068,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:38Z,laptop_charger_01,0.4554,230.68,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:40Z,laptop_charger_01,0.2824,230.52,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:42Z,laptop_charger_01,0.303,230.05,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:44Z,laptop_charger_01,0.3143,230.56,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:46Z,laptop_charger_01,0.2605,230.85,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:48Z,laptop_charger_01,0.3505,230.86,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:50Z,laptop_charger_01,0.328,230.72,0.92,0.069,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:52Z,laptop_charger_01,0.3625,225.1,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:53Z,laptop_charger_01,0.306,224.65,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:55Z,laptop_charger_01,0.3072,224.95,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:57Z,laptop_charger_01,0.377,224.93,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:05:59Z,laptop_charger_01,0.3123,224.22,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:01Z,laptop_charger_01,0.2379,224.55,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:03Z,laptop_charger_01,0.4043,230.88,0.92,0.068,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:05Z,laptop_charger_01,0.2201,231.18,0.92,0.066,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:07Z,laptop_charger_01,0.2901,231.03,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:09Z,laptop_charger_01,0.3141,230.65,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:11Z,laptop_charger_01,0.2644,231.08,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:13Z,laptop_charger_01,0.3491,231.03,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:15Z,laptop_charger_01,0.3555,231.3,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:17Z,laptop_charger_01,0.2941,230.78,0.92,0.068,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:19Z,laptop_charger_01,0.3333,231.12,0.92,0.068,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:21Z,laptop_charger_01,0.2529,230.87,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:22Z,laptop_charger_01,0.3549,231.0,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:24Z,laptop_charger_01,0.286,231.26,0.92,0.066,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:26Z,laptop_charger_01,0.3329,231.07,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:28Z,laptop_charger_01,0.3605,231.24,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:30Z,laptop_charger_01,0.2453,230.83,0.92,0.066,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:32Z,laptop_charger_01,0.2801,230.47,0.92,0.066,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:34Z,laptop_charger_01,0.3776,231.15,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:36Z,laptop_charger_01,0.3131,230.91,0.92,0.067,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:38Z,laptop_charger_01,0.3782,231.08,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:40Z,laptop_charger_01,0.3537,230.49,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:42Z,laptop_charger_01,0.3526,230.49,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:44Z,laptop_charger_01,0.2446,230.98,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:46Z,laptop_charger_01,0.3216,230.67,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:48Z,laptop_charger_01,0.2717,230.64,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:50Z,laptop_charger_01,0.3262,230.2,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:51Z,laptop_charger_01,0.3868,230.41,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:53Z,laptop_charger_01,0.2666,230.59,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:55Z,laptop_charger_01,0.3395,230.98,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:57Z,laptop_charger_01,0.2711,231.11,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:06:59Z,laptop_charger_01,0.3604,230.36,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:01Z,laptop_charger_01,0.2205,230.54,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:03Z,laptop_charger_01,0.3732,230.63,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:05Z,laptop_charger_01,0.2896,230.89,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:07Z,laptop_charger_01,0.3145,231.13,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:09Z,laptop_charger_01,0.3015,230.72,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:11Z,laptop_charger_01,0.2551,230.63,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:13Z,laptop_charger_01,0.2839,230.82,0.91,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:15Z,laptop_charger_01,0.281,231.1,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:17Z,laptop_charger_01,0.3258,231.05,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:19Z,laptop_charger_01,0.3044,230.63,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:20Z,laptop_charger_01,0.3322,230.79,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:22Z,laptop_charger_01,0.2791,230.52,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:24Z,laptop_charger_01,0.1873,230.8,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:26Z,laptop_charger_01,0.2377,230.78,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:28Z,laptop_charger_01,0.282,230.48,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:30Z,laptop_charger_01,0.2825,230.26,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:32Z,laptop_charger_01,0.3155,230.29,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:34Z,laptop_charger_01,0.3971,230.4,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:36Z,laptop_charger_01,0.2996,230.88,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:38Z,laptop_charger_01,0.3374,230.67,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:40Z,laptop_charger_01,0.3112,230.58,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:42Z,laptop_charger_01,0.3131,230.28,0.92,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:44Z,laptop_charger_01,0.2908,230.71,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:46Z,laptop_charger_01,0.2788,231.25,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:48Z,laptop_charger_01,0.325,230.94,0.92,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:50Z,laptop_charger_01,0.3613,231.18,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:51Z,laptop_charger_01,0.3651,230.98,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:53Z,laptop_charger_01,0.2719,231.02,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:55Z,laptop_charger_01,0.3178,231.39,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:57Z,laptop_charger_01,0.3668,230.83,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:07:59Z,laptop_charger_01,0.325,231.22,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:01Z,laptop_charger_01,0.2741,230.92,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:03Z,laptop_charger_01,0.2309,231.09,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:05Z,laptop_charger_01,0.3699,231.56,0.91,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:07Z,laptop_charger_01,0.3299,230.79,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:09Z,laptop_charger_01,0.297,230.91,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:11Z,laptop_charger_01,0.3389,230.67,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:13Z,laptop_charger_01,0.2515,230.87,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:15Z,laptop_charger_01,0.3506,230.51,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:17Z,laptop_charger_01,0.3219,230.89,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:19Z,laptop_charger_01,0.2831,230.72,0.91,0.065,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:20Z,laptop_charger_01,0.282,230.67,0.91,0.064,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:22Z,laptop_charger_01,0.2988,230.66,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:24Z,laptop_charger_01,0.2538,230.78,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:26Z,laptop_charger_01,0.2999,231.11,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:28Z,laptop_charger_01,0.3121,230.77,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:30Z,laptop_charger_01,0.3557,230.1,0.91,0.061,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:32Z,laptop_charger_01,0.3159,230.07,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:34Z,laptop_charger_01,0.2526,230.42,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:36Z,laptop_charger_01,0.2251,231.17,0.91,0.061,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:38Z,laptop_charger_01,0.1979,223.8,0.91,0.058,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:40Z,laptop_charger_01,0.3058,223.59,0.91,0.056,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:42Z,laptop_charger_01,0.3166,223.85,0.91,0.058,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:44Z,laptop_charger_01,0.2503,224.15,0.91,0.055,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:46Z,laptop_charger_01,0.3021,224.66,0.9,0.055,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:48Z,laptop_charger_01,0.3287,224.01,0.91,0.06,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:49Z,laptop_charger_01,0.2303,230.74,0.91,0.06,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:51Z,laptop_charger_01,0.2358,230.61,0.91,0.061,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:53Z,laptop_charger_01,0.2874,230.81,0.91,0.06,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:55Z,laptop_charger_01,0.2908,230.85,0.91,0.061,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:57Z,laptop_charger_01,0.2965,230.87,0.91,0.06,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:08:59Z,laptop_charger_01,0.2503,231.3,0.91,0.061,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:09:01Z,laptop_charger_01,0.3168,231.07,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:09:03Z,laptop_charger_01,0.3325,231.23,0.91,0.062,32.5,ACTIVE,normal_run,synthetic_high_variance
2026-09-06T10:09:05Z,laptop_charger_01,0.3894,231.19,0.91,0.063,32.5,ACTIVE,normal_run,synthetic_high_variance
